rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, soc_sec_id,ID,sex,age,race,marital-status,education,native-country,workclass,occupation,salary-class
rec-12-dup-3, barhaby, siggyins,51.0, hurley street, lakes retiremnet estate, kempsye,5162, vic,19981021.0,5752610,17262.0,Female,41.0,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
rec-121-dup-2, william, shepherd,17.0, annesley, horsley crescent, clayton,2203, qld,19220707.0,8560358,7180.0,Male,52.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-1084-dup-0, aaliyth, papageorgiou,30.0, elimatta street, glevniew, woollahra,4051, nsw,19980305.0,9041936,4110.0,Female,27.0,White,Married-spouse-absent,HS-grad,Jamaica,Private,Adm-clerical,<=50K
rec-475-dup-2, sara, burnell,30.0, adkinson close, leith, auburn,4558, qld,19360319.0,9860719,14654.0,Male,27.0,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-432-dup-0, andrew, radic,116.0, anembo street, apt 312 thw rock wall, nedlands,4702, nsw,19460513.0,1862712,17893.0,Female,64.0,Black,Divorced,Bachelors,United-States,Federal-gov,Adm-clerical,<=50K
rec-736-org, jasper, mcwhirter-whitlock,57.0, daley crescent, cheviot hills, armidale,5048, qld,19530402.0,5002405,9624.0,Female,31.0,White,Never-married,HS-grad,Puerto-Rico,Private,Adm-clerical,<=50K
rec-1088-org, thomas, nel,4.0, hopegood place, kordella park, freshwater,7054, vic,19480712.0,7889710,5908.0,Female,44.0,White,Separated,HS-grad,Puerto-Rico,Private,Adm-clerical,<=50K
rec-374-dup-1, holly, webb,21.0, vansittart crescent, mannafields farm, coomalo,3047, nsw,19361103.0,6664841,14945.0,Female,21.0,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-376-org, catherine, matthews,12.0, abrahams crescent, the stables, beecroft,4225, vic,19810321.0,4030528,15982.0,Female,47.0,White,Never-married,Assoc-voc,United-States,Private,Other-service,<=50K
rec-933-org, madison, white,18.0, enright crescent, mystra, invermay,3081, wa,19071011.0,9715765,15386.0,Male,34.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-1420-dup-0, ned, george,4.0, colborne place, rosegdale, maryborough,2222, wa,19290715.0,5389901,16060.0,Male,55.0,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,>50K
rec-387-dup-0, jayden, millar,8.0, jardine s treet, rocklea, penshurst,2069, sa,19670521.0,4322749,27540.0,Male,49.0,White,Married-civ-spouse,Masters,Italy,Local-gov,Adm-clerical,>50K
rec-1335-dup-2, nicholas, cavanaugh,9.0, canberra hse, rodway street, cronulla,3130, wa,19560111.0,2181923,21805.0,Female,19.0,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
rec-951-org, rachel, singleton,80.0, verbrugghen street, rio rita caravn park, largs,5021, vic,19030715.0,6508426,5516.0,Male,51.0,White,Married-civ-spouse,Assoc-voc,United-States,Private,Tech-support,>50K
rec-503-dup-3, brooke, ryan,46.0, hodgson crescent, karatl a park, sale,3055, nsw,19830207.0,8078326,4760.0,Male,33.0,Black,Never-married,11th,United-States,Private,Transport-moving,<=50K
rec-1574-dup-0, travis, gearamn,12.0, birdwood qtreet, sunny brees, chatham,5353, nsw,19461203.0,9247527,7036.0,Female,20.0,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
rec-1473-dup-2, jesse, rocca,33.0, baldwin drive, anzac house (cnr archer s street, mansfield,2500, nsw,19760607.0,9948416,21248.0,Female,74.0,White,Widowed,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
rec-1119-dup-0, alex-arose, smithson,389.0, miller street, brighg view, albury,3212, qld,19741012.0,2875274,14271.0,Male,26.0,White,Divorced,HS-grad,United-States,Private,Craft-repair,<=50K
rec-707-dup-0, amelia, struck,13.0, winser crescent, pangani, coffs harbour,2250, vic,19640311.0,7848066,2203.0,Female,53.0,White,Never-married,Masters,United-States,Private,Prof-specialty,>50K
rec-135-dup-0, charlie, pampiln,9.0, werriwa crescent, inglleood, lymwood,4101, nsw,19891125.0,2631349,29956.0,Male,49.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-1167-org, eliza, wotton,17.0, crozier circuit, raffa estate, the hummock,3072, vic,19260820.0,9804852,29523.0,Male,44.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-34-org, erin, green,6.0, len waters street, panaroo farm, torquay,5601, qld,19480705.0,6217407,10803.0,Male,51.0,White,Married-civ-spouse,HS-grad,United-States,State-gov,Exec-managerial,<=50K
rec-1960-dup-2, isabella, white,74.0, beasley sreet, short st (cnr first av e) & albion park r, para hills,3149, sa,19380127.0,1518649,8860.0,Female,24.0,Black,Separated,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-394-dup-2, sophie, mccarthy,17.0, collings street, balala sattion, blakehurst,2913, qld,19280419.0,1582861,11603.0,Male,39.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-202-dup-4, elizaseth, stephneson,56.0, hallenclose, warra, kununurra,4127, nsw,19121119.0,4481230,24655.0,Female,41.0,Black,Married-civ-spouse,Some-college,United-States,Local-gov,Adm-clerical,<=50K
rec-1042-org, kiandra, cowle,2.0, gatliff place, rustenburg sth, girgarre,3995, qld,19801125.0,3328205,17442.0,Male,58.0,White,Married-civ-spouse,Bachelors,United-States,Self-emp-inc,Exec-managerial,>50K
rec-623-dup-1, callum, philps,35.0, latchford street, northwest medkcal centre, cloverdale,2491, tas,19810925.0,5181189,20750.0,Female,26.0,Black,Never-married,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
rec-0-org, jinni, dreyer,11.0, were street, marriott downs, south melbourne,3172, nsw,19420127.0,3787407,3626.0,Male,44.0,Black,Married-civ-spouse,Some-college,United-States,Private,Transport-moving,<=50K
rec-1640-org, jacob, rees,18.0, beazley crescent, wiluna, thornbury,3134, nsw,19580902.0,9679326,2993.0,Female,31.0,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
rec-325-org, abby, ballantyne,7.0, reveley crescent, narek, mount evelyn,3021, nsw,19530808.0,5179699,18861.0,Female,21.0,White,Never-married,Some-college,United-States,State-gov,Adm-clerical,<=50K
rec-784-dup-3, bianca, matthews,5.0, wentworth avenue, mt pleasant, toowoomba,6473, nsw,19140128.0,1935299,14445.0,Male,53.0,Black,Married-spouse-absent,9th,Haiti,Private,Machine-op-inspct,<=50K
rec-1561-org, lara, slape,11.0, lamington street, rosehill, albany creek,6020, wa,19010927.0,2204911,20720.0,Male,43.0,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
rec-576-dup-3, jessica, smallacombe,43.0, eve pllace, ellerslee, nunawading,5540, vic,19060713.0,6942191,14617.0,Female,43.0,Black,Separated,Doctorate,United-States,Federal-gov,Prof-specialty,>50K
rec-912-org, harrison, stanley,2.0, majura road, goughs bay, bayswater,2117, wa,19511004.0,1301653,13437.0,Male,29.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Machine-op-inspct,<=50K
rec-1365-dup-0, solomon, abourjeili,81.0, ellerston avenue, southern cross, attwood,3044, vic,19551019.0,8381808,16740.0,Male,55.0,White,Married-civ-spouse,Masters,United-States,Local-gov,Exec-managerial,<=50K
rec-455-org, amber, neumann,6.0, mockridge crescent, rockley, hendra,2630, nsw,19881119.0,9872778,1657.0,Male,38.0,Asian-Pac-Islander,Married-civ-spouse,Prof-school,United-States,Self-emp-inc,Prof-specialty,>50K
rec-287-org, joshua, harrington,3.0, davitt close, mirinjani vlge mirinjani hostel, wangaratta,2209, vic,19610601.0,5960004,5793.0,Female,70.0,White,Divorced,HS-grad,United-States,Private,Other-service,<=50K
rec-50-org, dillon, camp,18.0, learmonth drive, old cob, geraldton,7015, tas,19330905.0,5756664,10032.0,Male,34.0,White,Married-civ-spouse,Masters,Mexico,Private,Craft-repair,<=50K
rec-80-dup-1, karla, rump,39.0, hilderstreet, killafney, kilcunda,3219, wa,19010414.0,1507919,10591.0,Male,19.0,White,Married-civ-spouse,11th,United-States,Private,Craft-repair,<=50K
rec-1766-dup-0, joel, tynehr,25.0, corringle close, little s galford, yoogali,3019, wa,19831216.0,7644003,16784.0,Male,31.0,White,Married-civ-spouse,Assoc-acdm,United-States,State-gov,Tech-support,>50K
rec-1519-org, hannah, collier,3.0, allison place, tweed heritage caravan park, warilla,6330, nsw,19510617.0,8330342,21532.0,Male,72.0,White,Divorced,Bachelors,United-States,Private,Sales,<=50K
rec-980-org, spyke, karlsen,4.0, northam street, aptmt 206, southbank,2320, wa,19641029.0,5567470,21873.0,Female,20.0,White,Never-married,Some-college,United-States,Private,Prof-specialty,<=50K
rec-160-dup-2, jade, dixon,202.0, francis chambers, leven qstreet, toronto,3228, nsw,19250415.0,1463082,5251.0,Male,20.0,White,Separated,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-830-dup-1, zachary, rees,4.0, ferndale, hicks street, camira,3016, vic,19660116.0,8690395,4342.0,Female,31.0,White,Never-married,Doctorate,United-States,Private,Prof-specialty,<=50K
rec-880-org, zakariah, campbell,19.0, loder place, eden park, rowville,3040, sa,19570115.0,4301812,9051.0,Male,32.0,White,Married-civ-spouse,HS-grad,United-States,Local-gov,Craft-repair,<=50K
rec-260-dup-4, morrion, robin,14.0, markham street, balmaincove, broadmeadows,6168, vic,19250124.0,8531919,29093.0,Male,31.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-772-dup-1, lilzy, hyland,11.0, durack street, rosall, wilroy,2250, nsw,19440426.0,7053521,10312.0,Male,29.0,White,Married-civ-spouse,Masters,United-States,Private,Prof-specialty,>50K
rec-1361-dup-2, samx, clarke,85.0, couchman crescent, rosetta vi llage, echuca west,5043, vic,19640103.0,6444384,11491.0,Female,28.0,White,Divorced,Masters,United-States,Private,Prof-specialty,<=50K
rec-1663-org, oliver, laverty,110.0, burrinjuck crescent, hybernia park, kogarah,3844, vic,19050801.0,7774343,10518.0,Female,24.0,White,Never-married,Some-college,United-States,Self-emp-not-inc,Other-service,<=50K
rec-631-dup-1, reid, marcus,290.0, geils coirt, cambri vlge, naremburn,6020, nsw,19400624.0,3592731,19750.0,Female,27.0,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,>50K
rec-1420-org, ned, george,4.0, colborne place, rosedale, maryborough,2221, wa,19290715.0,5389901,16060.0,Male,55.0,White,Married-civ-spouse,Assoc-voc,United-States,Private,Craft-repair,>50K
rec-959-dup-1, brooke, morriason,40.0, rumker place, huntint gon, woodcrofft,4655, nsw,19700409.0,4282147,26416.0,Female,19.0,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
rec-1126-dup-0, phoebe, waller,37.0, blacket street, old purrawunda, st kilda east,3221, wa,19920706.0,7876568,3018.0,Male,49.0,White,Married-civ-spouse,11th,Cuba,Private,Craft-repair,<=50K
rec-855-org, jasmine, royle,46.0, minehan place, geregarow station, werrington,5162, nsw,19471027.0,8590831,1731.0,Male,27.0,Black,Never-married,Bachelors,United-States,Federal-gov,Exec-managerial,<=50K
rec-636-dup-0, charlie, mantovano,7.0, tauss place, grandvew, mitcham,2575, vic,19761213.0,6548135,502.0,Female,58.0,White,Married-civ-spouse,10th,United-States,Private,Other-service,<=50K
rec-1551-org, deakin, brooker,45.0, andrea place, stonehouse, newmarket,3175, wa,19271025.0,4896662,20964.0,Male,56.0,White,Divorced,Some-college,United-States,Private,Other-service,<=50K
rec-799-dup-1, sophie, nicolle,112.0, garling street, springcreek, kotara,4740, nt,19111001.0,7492384,4825.0,Female,42.0,White,Divorced,Some-college,United-States,Private,Tech-support,<=50K
rec-321-dup-0, emiily, robson,97.0, bungonia svtreet, st francis vlge, dianella,5066, wa,19420328.0,9454883,15996.0,Female,34.0,White,Never-married,Assoc-voc,United-States,Private,Prof-specialty,<=50K
rec-1749-dup-0, kimberly, baillie,27.0, agnew sgreet, cuthberts court, nicholls,3109, qld,19191108.0,2602138,19854.0,Male,54.0,White,Married-civ-spouse,HS-grad,United-States,Private,Adm-clerical,>50K
rec-1918-org, paul, coleman,35.0, fisk street, shopping centre, north ryde,2710, sa,19940821.0,7652642,3986.0,Male,53.0,White,Married-civ-spouse,Masters,United-States,Private,Exec-managerial,>50K
rec-186-org, tansy, nekar,69.0, boddington crescent, eulong, campsie,2620, nsw,19190804.0,4995109,17818.0,Male,57.0,White,Married-civ-spouse,HS-grad,United-States,Private,Sales,<=50K
rec-1582-org, ethan, mason,47.0, fink crescent, kurrajong, mermaid waters,6286, qld,19080317.0,9375310,8641.0,Male,49.0,White,Married-spouse-absent,Masters,United-States,Private,Prof-specialty,<=50K
rec-1151-dup-2, thomas, miles,18.0, caley crescent, vil la 2, sunshine,4703, sa,19620721.0,8287970,20497.0,Female,40.0,White,Divorced,7th-8th,United-States,Private,Farming-fishing,<=50K
rec-1922-dup-0, rbuy, dixon,52.0, fiskenscrescent, postoffice road, ballarat horth,3179, vic,19500713.0,2654777,15836.0,Male,23.0,White,Never-married,Some-college,United-States,Private,Sales,<=50K
rec-1236-dup-2, archie, warneke,48.0, temperley street, sunrest s tud, north narrabeen,3995, wa,19831118.0,1585410,19809.0,Female,62.0,White,Divorced,Assoc-voc,United-States,Private,Sales,<=50K
rec-1717-dup-0, teneille, lamprey,63.0, terra nostra, forrest place, bayswater north,4160, vic,19281101.0,9687938,6063.0,Male,22.0,White,Never-married,HS-grad,United-States,Private,Other-service,<=50K
rec-1523-dup-2, james, ryan,5.0, alstons treet, myliton, lake cathie,4461, wa,19580226.0,2349088,10321.0,Male,36.0,White,Never-married,Some-college,United-States,Private,Sales,<=50K
rec-569-dup-3, tommy, spinato,17.0, howie bcourt, pinnacles caravn park, mooloolaba,3356, nsw,19821129.0,4527826,27699.0,Female,40.0,White,Married-civ-spouse,Doctorate,United-States,Private,Prof-specialty,>50K
rec-1571-dup-1, amy, allard,47.0, follett street, oakmont, penshrst,2121, vic,19931107.0,9211342,14457.0,Female,28.0,White,Never-married,Bachelors,United-States,Private,Prof-specialty,>50K
rec-371-org, melinda, walch,433.0, sage close, cresden 12182, toowong,2549, vic,19220419.0,4495651,29464.0,Male,51.0,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Tech-support,>50K
rec-482-dup-3, lauren, frahn,5.0, solomon crescent, stoney rceek, leichhardt,2507, vic,19180701.0,3134475,29122.0,Male,21.0,White,Never-married,HS-grad,Mexico,Private,Other-service,<=50K
rec-121-org, william, shepherd,17.0, horsley crescent, annesley, clayton,2203, qld,19920927.0,8560358,7180.0,Male,52.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-55-dup-1, georgia, lesile,38.0, rosman circuit, gena eis, parkdale,4650, qld,19000701.0,2150872,6223.0,Female,44.0,White,Divorced,Bachelors,United-States,Local-gov,Prof-specialty,<=50K
rec-206-org, lucas, kotal,19.0, boddington crescent, glenlee, minto,4115, vic,19851115.0,6544603,3597.0,Male,72.0,Black,Married-civ-spouse,Some-college,United-States,Private,Protective-serv,<=50K
rec-511-dup-2, mason, ashlie,6.0, sinclair street, young retirement village, flagstaff hill,3201, nsw,19540731.0,9955736,26477.0,Female,33.0,White,Divorced,10th,United-States,Private,Machine-op-inspct,<=50K
rec-560-dup-0, david, sokic,11.0, gurubun close, binnlaong, dianella,3042, wa,19771128.0,4848259,20302.0,Female,57.0,White,Divorced,HS-grad,United-States,Local-gov,Adm-clerical,<=50K
rec-1870-dup-1, shelbey, matthews,18.0, learmonth drive, dolphin arcade, sanctuary point,2289, nsw,19440419.0,3598907,12247.0,Female,25.0,White,Married-civ-spouse,Bachelors,United-States,Local-gov,Prof-specialty,>50K
rec-908-dup-0, beth, bambllng,38.0, maclagan street, centennial glen, gowanbrae,5062, nsw,19640705.0,5577649,8314.0,Female,38.0,White,Never-married,Assoc-acdm,United-States,Private,Prof-specialty,<=50K
rec-1859-org, thomas, waller,35.0, mackenzie street, warrawong, trevallyn,4019, wa,19760904.0,1578270,14314.0,Male,28.0,White,Married-civ-spouse,Prof-school,United-States,Private,Prof-specialty,<=50K
rec-1964-org, caitlin, clarke,25.0, becker place, southern cross, raymond terrace,4122, sa,19520130.0,5950177,1094.0,Male,51.0,White,Divorced,Assoc-voc,United-States,Private,Other-service,<=50K
rec-1992-dup-1, laura, ryan,3.0, birrell stteet, craigie-lea, orange,2289, vic,19120402.0,4198979,13522.0,Female,20.0,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
rec-792-org, amy, smeaton,32.0, rivers street, gullamurra, port pirie,7178, qld,19390126.0,9715378,5830.0,Male,46.0,White,Married-civ-spouse,HS-grad,Canada,Private,Transport-moving,>50K
rec-1698-org, eliza, stubbs,8.0, diamond street, killara lodge, ingleburn,2032, vic,19741001.0,7309530,10496.0,Female,58.0,White,Never-married,HS-grad,United-States,State-gov,Adm-clerical,<=50K
rec-1912-org, charlotte, dixon,219.0, ferber place, mlc centre, geelong west,4810, qld,19141202.0,3783386,9207.0,Female,28.0,White,Divorced,HS-grad,United-States,Private,Handlers-cleaners,<=50K
rec-1277-dup-3, noah, gamlin,3.0, canning street, villa 183, mosman,7262, sa,19091023.0,6693641,12204.0,Female,43.0,White,Never-married,Bachelors,United-States,Self-emp-not-inc,Sales,<=50K
rec-559-dup-2, henry, bloomfield,97.0, mcdougall wtreet, bendigo retirement village, rosegud,4563, ws,19321112.0,1646845,19901.0,Male,29.0,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,<=50K
rec-747-dup-2, luas, campbell,19.0, dyett cfcuit, kooyong, wangaratta,2594, nsw,19520124.0,3068374,28716.0,Female,60.0,White,Divorced,HS-grad,United-States,Private,Exec-managerial,<=50K
rec-1704-org, imogen, louca,29.0, blackwell circuit, bindaree, coolum beach,2800, qld,19180129.0,2930517,16651.0,Male,40.0,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Prof-specialty,<=50K
rec-1098-org, zac, morrison,204.0, cygnet crescent, killarney, bundaberg north,4020, qld,19130807.0,4641311,7274.0,Male,25.0,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
rec-154-org, alisa, van keulen,24.0, wakefield avenue, deridgeree, matraville,6160, vic,19561006.0,6451488,21079.0,Male,49.0,White,Married-civ-spouse,HS-grad,United-States,Private,Protective-serv,<=50K
rec-705-org, archie, clarke,162.0, nangor street, omaru, westmead,2251, vic,19780909.0,5273648,1021.0,Male,41.0,White,Married-civ-spouse,Bachelors,United-States,Private,Craft-repair,>50K
rec-1148-dup-1, silas, noble,35.0, ainsworth street, yonagla, clayton,2281, wa,19211208.0,6885608,5245.0,Female,37.0,White,Divorced,Assoc-voc,United-States,Private,Machine-op-inspct,<=50K
rec-988-dup-0, masno, madeline,54.0, hoseason street, lakefront ret rmnt vlge, gran ville,4818, nsw,19081128.0,2185997,20012.0,Male,31.0,White,Divorced,11th,United-States,Private,Farming-fishing,<=50K
rec-1469-org, jack, broadby,38.0, davies place, glanworth station, colonel light gardens,2226, nsw,19190411.0,9327822,18883.0,Male,47.0,White,Married-civ-spouse,Some-college,United-States,Private,Exec-managerial,>50K
rec-1484-dup-0, darcie, priest,67.0, sid barnes crescent, kinglake central, dianella,3011, vic,19570911.0,5032178,20097.0,Female,19.0,White,Never-married,Some-college,United-States,Private,Sales,<=50K
rec-143-dup-0, will, seng,36.0, jim pikea venue, warilie, yengarie,5540, qld,19510103.0,1604410,12469.0,Male,61.0,White,Married-civ-spouse,7th-8th,Italy,Private,Machine-op-inspct,<=50K
rec-1332-org, cooper, cadwallader,48.0, mckillop circuit, ohio station, kellyville,4165, vic,19560918.0,9773620,14015.0,Male,42.0,White,Separated,5th-6th,El-Salvador,Private,Adm-clerical,<=50K
rec-1071-dup-2, michael, tylkowski,276.0, ashburton circuit, the market place, st pwters,2570, nsw,19920421.0,9384379,28738.0,Male,18.0,White,Never-married,Some-college,United-States,Private,Transport-moving,<=50K
rec-862-org, arabella, stubbs,64.0, ringrose crescent, the park, st huberts island,5007, wa,19261116.0,7685033,13037.0,Male,40.0,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Tech-support,>50K
rec-721-dup-1, elly, reid,58.0, bambridge street, johnflynn hospital, eight mile plains,4860, nsw,19850523.0,6391700,8098.0,Male,36.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-not-inc,Exec-managerial,<=50K
rec-1672-dup-2, james, pasoce,36.0, cumpston place, pacific palzs caravn park, capertee,3350, nsw,19620905.0,3977077,13367.0,Male,39.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Exec-managerial,<=50K
rec-1889-org, danika, alhabsji,2.0, ewing street, oakdale, toowoomba,2161, vic,19020325.0,2643761,10315.0,Male,25.0,White,Never-married,Bachelors,United-States,Private,Prof-specialty,<=50K
rec-1702-org, thomas, dumpe,20.0, sparkes close, talonmane, orelia,4807, qld,19040116.0,7197230,25488.0,Female,40.0,White,Never-married,Bachelors,United-States,Private,Adm-clerical,<=50K
rec-374-org, holly, webb,21.0, vansittart crescent, mannafields farm, coomallo,3047, wa,19361103.0,6664841,14945.0,Female,21.0,Black,Never-married,HS-grad,United-States,Private,Machine-op-inspct,<=50K
rec-656-dup-2, zali, reid,17.0, kootara cescent, cave hill creek, wanniassa,4220, wa,19530118.0,3310083,12589.0,Male,24.0,White,Never-married,9th,El-Salvador,Private,Other-service,<=50K
rec-1574-org, travis, gearman,12.0, birdwood street, sunny brees, chatham,5353, nsw,19461203.0,9247527,7036.0,Female,20.0,White,Never-married,Some-college,United-States,Private,Adm-clerical,<=50K
rec-546-dup-0, george, artis,49.0, macfarland crescent, tulla burra, springfield,4091, vic,19810320.0,5959224,22220.0,Male,36.0,White,Married-civ-spouse,Some-college,United-States,Private,Farming-fishing,>50K
rec-1605-org, ellen, mason,15.0, parkhill street, tintagel, kingston,2800, vic,19040813.0,4116673,1361.0,Male,53.0,White,Married-civ-spouse,HS-grad,United-States,Self-emp-inc,Sales,>50K
rec-765-org, bianca, wyllie,4.0, folingsby street, villa 3, woodcroft,3196, sa,19521130.0,6347027,27068.0,Female,23.0,White,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
rec-1417-dup-2, kobe, george,19.0, tenison-woods circuit, cliff h ouse 2, franston,3028, qdl,19960914.0,8823656,18933.0,Male,43.0,White,Married-civ-spouse,Some-college,United-States,Self-emp-not-inc,Farming-fishing,<=50K
rec-1509-dup-0, lucas, benger,1.0, cunningham street, padicam, melton south,2232, nsw,19851030.0,5458466,23595.0,Male,41.0,Asian-Pac-Islander,Never-married,HS-grad,United-States,Private,Exec-managerial,<=50K
rec-1206-org, jake, musolino,23.0, goodwin street, shopping centre, bundaberg,3175, vic,19400225.0,9383963,7765.0,Male,25.0,White,Never-married,Bachelors,United-States,Private,Tech-support,<=50K
rec-826-dup-0, amy, chandler,65.0, plantroad, blck 1089, findon,2086, sa,19730318.0,1609739,25326.0,Male,27.0,White,Never-married,Some-college,United-States,Private,Sales,<=50K
rec-1633-org, jacob, clarke,5.0, sulman place, dianella masonic vlge, prospect,2280, nsw,19500505.0,3831021,20439.0,Female,28.0,Black,Married-civ-spouse,Assoc-acdm,Haiti,Private,Adm-clerical,<=50K
rec-1865-org, matthew, ryan,1334.0, barraclough crescent, lindisfarme, craigie,2575, nsw,19791003.0,4949902,13279.0,Male,45.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-16-org, emiily, blake,41.0, kevin street, sunbury, tinbeerwah,6210, vic,19081017.0,7575886,24938.0,Male,30.0,White,Married-civ-spouse,HS-grad,United-States,Private,Prof-specialty,>50K
rec-503-dup-2, brooke, antees,46.0, brophy street, karalta park, sale,3055, nsw,19830207.0,6860717,19973.0,Male,32.0,White,Divorced,Bachelors,United-States,Private,Sales,<=50K
rec-1247-org, xani, webb,5.0, len waters street, willmont park, landsborough,2617, wa,19911101.0,8286026,16484.0,Male,41.0,White,Married-civ-spouse,Bachelors,United-States,Private,Tech-support,>50K
rec-327-dup-0, james, farnham,238.0, wanganeen avenue, marjidin, port broughton,2107, sa,19011012.0,3915581,29941.0,Male,32.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,<=50K
rec-1096-org, andrew, cambell,35.0, dennis street, brindabella specialist centre, whorouly,3636, vic,19420601.0,9196209,25554.0,Female,50.0,Black,Never-married,HS-grad,United-States,Local-gov,Other-service,<=50K
rec-95-dup-0, coleman, jaiden,47.0, radcliffej street, fernbank, concord,4550, vic,19720423.0,6077956,16388.0,Male,46.0,White,Married-civ-spouse,Masters,United-States,Local-gov,Exec-managerial,>50K
rec-1467-dup-0, jacob, hassall,33.0, murchisbon street, torbanela, yabba n orth,3632, nsw,19790619.0,6010042,1140.0,Female,55.0,White,Separated,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-117-dup-0, braedon, block,10.0, mulga street, dalkeith cottage, toorak,7190, sa,19790281.0,2643187,7337.0,Female,48.0,Black,Divorced,Bachelors,United-States,Private,Prof-specialty,<=50K
rec-1869-org, evan, dreyer,21.0, smiths road, sydney road, redbank plains,2611, vic,19930408.0,4211470,6846.0,Male,37.0,White,Married-civ-spouse,Bachelors,United-States,Private,Exec-managerial,>50K
rec-1437-dup-0, madeleine, green,20.0, weetman place, hopeview, orang,2152, vic,19911013.0,5184902,4809.0,Male,48.0,White,Divorced,Bachelors,United-States,Federal-gov,Exec-managerial,<=50K
rec-1275-dup-1, aaliyah, huddy,60.0, currong street, chactor, wellington point,2232, sa,19310408.0,1091178,10968.0,Male,49.0,White,Married-civ-spouse,10th,United-States,State-gov,Other-service,<=50K
rec-878-dup-1, sophie, hobson,113.0, hytten place, envir ona, padstow,3429, vic,19261103.0,4286830,25725.0,Female,17.0,Black,Never-married,10th,United-States,Private,Sales,<=50K
rec-1990-dup-0, emma, goldet,381.0, fullerton crescent, carey park, campsie,2107, qld,19260419.0,1677968,21805.0,Female,19.0,White,Never-married,Some-college,United-States,Private,Other-service,<=50K
rec-1753-dup-2, baiely, wyllie,17.0, howie court, barra barroo, north m aclean,6210, vic,19611221.0,5687428,19249.0,Female,21.0,White,Never-married,Some-college,United-States,Private,Sales,<=50K
rec-1473-dup-0, jesse, tenant,33.0, baldwind rive, anzac house (cnr drcher s street, mansfield,2500, nsw,19760607.0,9948416,21248.0,Female,74.0,White,Widowed,HS-grad,United-States,Self-emp-not-inc,Farming-fishing,<=50K
rec-793-dup-1, matthews, nicholas,8.0, collingridge street, rookanore, ardere,2756, act,19911014.0,8010826,14611.0,Male,52.0,White,Married-civ-spouse,Bachelors,United-States,Self-emp-not-inc,Sales,>50K
rec-444-dup-2, zachiariah, reid,8.0, dixon drive, bletchly park, toowoomba,2068, wa,19027803.0,1961455,7983.0,Male,32.0,White,Married-civ-spouse,HS-grad,United-States,Private,Craft-repair,>50K
rec-229-org, mattheo, haren,52.0, bentham street, kularoo garden, robina,3941, vic,19770918.0,1826559,17302.0,Male,45.0,White,Married-civ-spouse,Some-college,United-States,Local-gov,Prof-specialty,>50K
rec-1271-dup-2, jacob, marampon,39.0, lowanna street, glenveagh, keysborough,3806, vic,19820914.0,7380723,25850.0,Female,17.0,White,Never-married,11th,India,Private,Sales,<=50K
rec-1491-dup-2, blaye, stanfield,9.0, nimbin street, glenlee, arunddl,3034, nsw,19970826.0,4080455,4458.0,Female,25.0,White,Never-married,HS-grad,United-States,Private,Adm-clerical,<=50K
rec-1325-org, cameron, burford,114.0, brand street, diamond star, casino,5098, nsw,19240223.0,2546762,14938.0,Male,43.0,White,Married-civ-spouse,HS-grad,United-States,Private,Machine-op-inspct,<=50K
