index,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,salary-class
551_b, cameron, dolejs,17, medley street, merrangbauer park, prospect,4812, nsw,19250828,8585817,>50K
552_b, william, minnican,10, tunney crescent, berkeley vlge, redbank plains,2835, qld,19530313,5016929,<=50K
553_b, teaha, rawlings,23, charterisville avenue, moonby downs, toowoomba,4006, sa,19601115,9235941,>50K
554_b, katelyn, slack-smith,5, mugga way, bundong, marrara,3505, nsw,19990408,3364407,<=50K
555_b, tiarna, lapienis,47, hunter street, cooralook, ormond,6027, nsw,19971203,3933703,>50K
556_b, emiily, green,47, craig place, rosemeade, ashfield,3095, nsw,19580116,4427524,<=50K
557_b, ethan, matson,310, worrall street, ben nevis estate, albion park rail,3672, qld,19830111,9201028,<=50K
558_b, arabella, holyoak,49, hughes crescent, b, malvern,4405, wa,19280311,8444431,<=50K
559_b, jacobie, white,32, pitcairn street, willowfield, sefton,2565, wa,19940831,6421878,>50K
560_b, madeleine, wang,129, goodsir place, may cottage, devonport,4030, vic,19840516,1358332,<=50K
561_b, jeremy, matthews,70, spensley place, pandora orchard, cecil park,3030, act,19700526,6692221,<=50K
562_b, kristin, swiggs,24, calder crescent, villa 3, campbelltown,5690, nsw,19460420,1866967,<=50K
563_b, marianne, reni,23, bath place, eventide home, casino,5118, sa,19920302,1168729,<=50K
564_b, laura, mizon,52, mugga lane, jarrah rd shopping town, penguin,2038, nsw,19510906,9223852,<=50K
565_b, james, clarke,119, moondarra street, de cameron, tweed heads,3095, vic,19061129,6885994,>50K
566_b, alia, haydock-wilson,6, croton street, kimberley, the entrance,3132, nsw,19901212,3171838,<=50K
567_b, luke, beattie,16, blinkhorn place, lucerne park, corrimal,4118, act,19211118,1702856,<=50K
568_b, sarah, noble,75, perrin circuit, westside, glenside,2016, vic,19010712,3254420,<=50K
569_b, tiana, ryan,146, doyle terrace, danric lodge, tottenham,3355, sa,19280723,6141484,<=50K
570_b, ruby, warrior,5, ironbark crescent, margaret river carvn park, airds,3075, vic,19550812,7215752,<=50K
571_b, damien, garnett,4, narrabundah lane, laure, penola,6168, nsw,19480129,7916610,<=50K
572_b, james, truman,4, knoke avenue, red hills, wallsend,4221, act,19740918,7208464,<=50K
573_b, william, bobbitt,30, woralul street, jingara, woy woy,2340, nsw,19240413,8601795,<=50K
574_b, mikayla, siviour,2, steinwedel street, cherrybank, pymble,2037, vic,19850704,2668143,>50K
575_b, ty, white,25, newbery crescent, jillamtong, albany creek,3630, tas,19111216,1390829,>50K
576_b, pace, nguyen,352, marquet retreat, joint coal board, labrador,3064, sa,19670320,3133672,>50K
577_b, emiily, capel,1721, burkitt street, locn 1025, ascot vale,4053, nsw,19341111,3160127,<=50K
578_b, lily, kradolfer,12, wanganeen avenue, broughton brook, toowoomba,2750, vic,19501111,2841376,<=50K
579_b, zara, george,3, legge street, lashbrooke, mount low,3136, qld,19150920,3122448,<=50K
580_b, james, worsley,1, pike place, melaleuca, broadmeadows,4818, nt,19651211,5706752,<=50K
581_b, anthony, burkevics,1, dryandra street, alexandra racecourse, ballarat,3048, vic,19180927,5593368,<=50K
582_b, melinda, trent,28, dugdale street, kilwinning, penshurst,4556, qld,19240721,5930609,<=50K
583_b, leo, george,38, langridge street, greenwood, braidwood,2038, nsw,19631227,2248161,<=50K
584_b, anton, marinos,44, geils court, mayflower retrmnt vlge, bridgewater,4066, vic,19510826,7146893,<=50K
585_b, nathan, green,10, franc place, tara park, marsden,3337, qld,19060131,4028347,<=50K
586_b, barnaby, godfrey,18, hopegood place, osters, brighton,5086, nsw,19461029,4625012,<=50K
587_b, wilson, hannagan,25, boolee street, gowen, invergowrie,2290, nsw,19641216,4883777,<=50K
588_b, jade, clarke,63, fred williams crescent, plainview, kitchener,3127, nsw,19350407,4177466,<=50K
589_b, jarod, lusted,22, prescott street, girrahween homestead, beaumaris,4502, nsw,19321125,6642172,<=50K
590_b, jessica, mac neill,13, neeld place, bessy sue, sheffield,3124, act,19160213,6416337,<=50K
591_b, coby, mason,220, blandon place, karingah, kangaroo flat,2315, nsw,19641221,4800165,<=50K
592_b, matthew, widdowson,304, shain place, canberra hse, laverton,4878, nsw,19450221,8346142,<=50K
593_b, ethan, fitzpatrick,10, laughton street, manor park, thornbury,6258, vic,19040922,6023201,<=50K
594_b, mitchell, white,2, denovan circuit, bracken leigh, mill park,6210, nsw,19681012,1236544,>50K
595_b, roberta, laing,23, morrison street, budgereebella, flagstaff hill,4753, vic,19690425,5204352,>50K
596_b, marlee, boss,16, slessor crescent, north arm, ballarat,2134, sa,19940504,2633944,<=50K
597_b, kylie, seppelt,4, tanner place, wearmouth, modbury,4883, qld,19251024,3972497,<=50K
598_b, chloe, ryan,53, yarra street, balmoral garden, seymour,2905, vic,19450712,4309035,<=50K
599_b, natassia, horsley,12, tanumbirini street, alabama, numeralla,4573, vic,19721029,9492508,<=50K
600_b, emma, copperstone,5, decima circuit, crower, avoca north,2166, nsw,19451208,1538637,<=50K
601_b, timothy, kinter,29, hawker street, argyle village, quilpie,2594, vic,19190926,7137052,<=50K
602_b, taylah, reid,25, albermarle place, cypress garden, revesby,2210, nsw,19571029,7276846,<=50K
603_b, hayden, tabrett,31, molesworth street, horse-shoe bend, boulder,6000, tas,19770116,5103849,<=50K
604_b, keaton, webb,2, mckinley circuit, solitaire, lemon tree passage,3943, nsw,19940724,6702216,>50K
605_b, luke, mahony,58, scaddan place, elston, beenleigh,2830, qld,19550621,6013061,<=50K
606_b, zara, mason,27, o'connor circuit, fm 226, horsley,2256, nsw,19730628,8233098,<=50K
607_b, jaiden, ferris,2, pandanus street, merri banks, coffs harbour,4067, vic,19571024,1900307,<=50K
608_b, byron, white,4, tyson street, rocklea, eaglehawk,3188, sa,19580101,7284710,<=50K
609_b, jazz, campbell,9, newbery crescent, cullinga park, fairlight,3850, qld,19391218,3106041,>50K
610_b, alessandra, eyles,10, loureiro street, rowethorpe, illabo,2014, nsw,19210630,7014716,<=50K
611_b, sybella, shepherd,34, mainwaring rich circuit, retirement village, werrington,2118, tas,19460321,7440143,<=50K
612_b, nikki, jaric,13, renmark street, parish lorne, chester hill,2106, nsw,19520401,9272010,<=50K
613_b, harrison, du,22, cooks street, greenbank, adelong,5244, wa,19320522,6653003,<=50K
614_b, charles, hassall,1, lansell circuit, marylands, riverwood,3630, nsw,19650120,1934914,>50K
615_b, john, cosenza,54, wentworth avenue, stoney creek, st kilda,4305, nsw,19800116,5521510,<=50K
616_b, alexandra, giordano,32, crozier circuit, marsden forest, blacktown,4680, vic,19341104,5423203,<=50K
617_b, kayla, stanley,378, namatjira drive, campaspe, pullenvale,5007, tas,19480518,4545738,<=50K
618_b, amaya, skirca,3, heagney crescent, willow lodge, ross,3980, wa,19980122,3780122,<=50K
619_b, tara, huddy,14, diggles street, st francis village, park holme,2603, vic,19160630,3611615,<=50K
620_b, benjamin, matthews,5, namatjira drive, buena vista, preston,5290, vic,19531201,3174751,<=50K
621_b, ned, donaldson,12, anzac park, linton, port lincoln,3221, vic,19170225,3467265,<=50K
622_b, nicholas, jolly,181, tullaroop street, federation cove, old toongabbie,2606, wa,19660414,3580537,<=50K
623_b, michael, clarke,37, mcintyre street, sherwood, maryborough,3113, wa,19240223,1886418,<=50K
624_b, william, margush,14, bindaga street, unt 2, yackandandah,3150, nsw,19780603,3588509,<=50K
625_b, jessica, hanna,7, jerrabomberra avenue, yaraan, smithfield,2821, nsw,19380407,9277788,<=50K
626_b, garth, clarke,11, yampi place, thistledoo, noble park,5608, vic,19760322,9574946,<=50K
627_b, bianca, mccarthy,23, wakefield garden, foster ldge (cnr wallis s street, elizabeth south,3216, vic,19991221,3231146,<=50K
628_b, madeline, liteplo,28, mckay garden, kangaroo grnd, creswick,2871, nsw,19640410,9983895,<=50K
629_b, joshua, golden,22, mcintosh street, ra 23012, noble park,2753, sa,19940329,1747756,<=50K
630_b, jacqueline, malinauskas,4, jabanungga avenue, longplain, bundanoon,4878, vic,19840808,5856134,<=50K
631_b, kiara, drechsler,2, shackleton circuit, glenview, bulimba,4064, tas,19590816,4345746,<=50K
632_b, danielle, campbell,582, paul coe crescent, ningana, bronte,3156, nsw,19531121,9708458,<=50K
633_b, andrew, dunstone,2, hodgson crescent, homevale, nambour,2121, nsw,19230326,6824396,<=50K
634_b, briley, sheldon,16, ellerston avenue, melaleuca, hamilton,4226, vic,19200327,8538359,>50K
635_b, jamie, wardle,1, shakespeare crescent, youralla, harris park,2720, nsw,19990726,4283546,<=50K
636_b, nicholas, kaukov,295, jervois street, dodonaea wing, wamberal,4077, qld,19070128,8401381,<=50K
637_b, thomas, alderson,4, temperley street, camelot est, rosslea,2195, nsw,19380411,1125721,<=50K
638_b, jessica, winfield,47, fullagar crescent, shopping centre, taylors bay,4301, sa,19761107,9277281,<=50K
639_b, kane, george,351, gosse street, balala station, minnamoolka,4061, vic,19571204,9672746,<=50K
640_b, joel, lamprey,12, twynam street, alanvale, revesby,2537, qld,19200815,2877737,<=50K
641_b, talena, richmond,25, hopetoun circuit, tricorne (cnr scone r road, south melbourne,3055, nsw,19621215,1051084,>50K
642_b, matthew, dukic,20, ebeling court, sec 1, manly vale,4107, qld,19290219,1480466,>50K
643_b, xanthe, maynard,2, blackman crescent, rosa blanca, yeoval,2196, qld,19110520,6072195,<=50K
644_b, jack, dunnicliff,63, tristania street, legacy vlge, sale,2428, vic,19760618,4815066,>50K
645_b, harrison, stanley,69, macalister crescent, applewoods, thornlie,5063, qld,19871206,4461645,<=50K
646_b, jye, churches,1, fraser court, wirruna, labrador,4151, vic,19200210,2271081,<=50K
647_b, gillian, pighin,123, hilder street, iron bark ridge, cooma,4508, nsw,19990501,6489570,>50K
648_b, abigail, paterson,2, bega flats, bowen park, blakehurst,4151, tas,19021218,4253487,<=50K
649_b, naomi, reid,6, jamieson crescent, locn 2192, unanderra,2031, qld,19980521,6918953,<=50K
650_b, kyle, straczek,1, hardwick crescent, the willows, blacktown,2100, vic,19160506,4665343,>50K
651_b, finn, leslie,7, longmore crescent, the lodge, woodcroft,7250, qld,19670715,7668675,<=50K
652_b, sarah, mccarthy,38, nealie place, sunny braes, north ward,4017, qld,19130115,6518105,<=50K
653_b, eliza, campbell,113, dines place, villa 74 village glen, figtree,2770, nsw,19651205,1754771,>50K
654_b, robbie, lowe,27, woolnough street, tintagel, armidale,4558, nsw,19680428,6788571,<=50K
655_b, lushia, george,15, faithfull circuit, tynwall, cranbourne,5083, nsw,19180219,9545129,<=50K
656_b, matthew, ryan,17, darwinia terrace, swinton, acacia ridge,4214, nsw,19510905,4210560,<=50K
657_b, zali, clutterbuck,13, twelve trees crescent, colbes, taringa,4178, vic,19821023,9384648,<=50K
658_b, harry, mason,42, jabanungga avenue, crown reserve, ryde,4490, wa,19650607,9577264,>50K
659_b, mackenzie, reid,37, ebden street, unt 2, malabar,2233, vic,19550203,8091055,<=50K
660_b, isaac, white,15, jarman place, sherwood, o'sullivan beach,2303, nsw,19460105,6983162,>50K
661_b, jordan, godfrey,19, bettington circuit, raycroft, merricks north,2229, nsw,19380817,1480851,>50K
662_b, aliza, lloydd-wright,42, port jackson circuit, grnny flt, brisbane,3078, qld,19800509,1628855,<=50K
663_b, emiily, hingston,15, paul coe crescent, hawkesbury road, mooroolbark,2565, sa,19711219,6897463,<=50K
664_b, jackson, herbert,15, gooreen street, ripple brook station, highett,4870, vic,19170311,2630363,<=50K
665_b, catherine, gawthrop,16, westbury circuit, black snake creek, arundel,3162, qld,19151003,3517894,>50K
666_b, isabella, block,34, petterd street, westella, st albans,6149, nsw,19111028,2274401,<=50K
667_b, indiana, goode,4, galibal street, antanoff' south, east maitland,3183, vic,19420313,5648189,<=50K
668_b, tyler, siviour,1, ina gregory circuit, oivi, blakeview,3630, qld,19030131,6849394,<=50K
669_b, andrew, iovino,21, seddon place, civic centre, millers point,2763, nsw,19560823,3865428,>50K
670_b, nicholas, hoyland,45, shirlow place, jewells medical centre, wantirna,5049, vic,19200610,4052512,<=50K
671_b, tiarna, harrington,1, crisp circuit, magpie downs, mannum,5264, nsw,19060622,1436628,>50K
672_b, hayley, tu,5, holland street, manresa, ventnor,5039, qld,19571024,3333835,>50K
673_b, zachary, dixon,18, couchman crescent, yarrimbah, wantirna,2132, vic,19400312,6746706,<=50K
674_b, erin, krollig,68, wells road, rosehill, auburn,5068, sa,19421210,5690708,<=50K
675_b, gianni, jolly,38, glencross street, locn 10045, booval,2260, wa,19740903,3082635,<=50K
676_b, william, buhagiar,127, mataranka street, retirement village, mundingburra,5211, nsw,19350212,5998949,<=50K
677_b, joshua, george,24, rose scott circuit, ponderossa, goonellabah,2464, nsw,19250202,6419725,<=50K
678_b, mia, shepherd,7, churchill way, greenslopes, seven hills,2449, vic,19760830,3991319,<=50K
679_b, tess, battisson,1, wyola place, malsah, west wollongong,2210, nsw,19230918,3152618,>50K
680_b, courtney, weller,35, florence taylor street, flt 61, vermont,4352, vic,19910120,7615385,>50K
681_b, liam, jolly,10, endeavour street, pinnacles caravn park, mansfield,7310, qld,19931105,2505329,>50K
682_b, aiden, roche,48, eppalock street, elmwood, port lincoln,4573, wa,19400329,6195026,<=50K
683_b, brooklyn, white,362, o'loghlen street, mirrimbah, toowoomba south,2259, wa,19410904,7203797,<=50K
684_b, georgia, weidenbach,4, marou place, blueberry, innaloo,4068, vic,19280919,5368200,<=50K
685_b, chloe, white,33, gadali crescent, rondayvoo, loganlea,3029, vic,19331024,8293735,<=50K
686_b, rhiannon, bishop,39, rossarden street, oakdale, clayton,2037, qld,19080513,6284110,<=50K
687_b, benjamin, lette,34, condamine street, arcadia, silverdale,4670, nsw,19600502,7770680,<=50K
688_b, henry, dichiera,34, pomeroy street, tower hill, orange,5680, nsw,19000910,7446545,<=50K
689_b, cameron, shepherd,91, mckinlay street, pindara medical centre, bonnyrigg,2075, nsw,19690127,6756281,<=50K
690_b, samantha, bellamy,123, hawkesbury crescent, bristin, pallara,2756, nsw,19091019,9345240,<=50K
691_b, riley, kelley,8185, edmond close, leisure living vlge, mount stuart,2760, wa,19390207,9887277,<=50K
692_b, silas, painter,6, parkhill street, glendora, st peters,3338, vic,19280710,4164696,<=50K
693_b, kirra, browne,26, shoalhaven avenue, loormeah park, surry hills,3042, tas,19430407,8370048,<=50K
694_b, timothy, botham,21, grund place, brentwood vlge, robina,2603, vic,19200714,2476704,<=50K
695_b, cheree, bowerman,55, tregear close, northwood park, st peters,3191, qld,19091213,3770036,<=50K
696_b, anton, goode,11, lalor street, killara homestead, taree,2195, vic,19081025,3128289,>50K
697_b, william, everett,12, callabonna street, fernbank, bull creek,7184, tas,19921006,2805780,<=50K
698_b, isaac, sherriff,6, britten-jones drive, wyuna, greendale,3976, tas,19330719,7424128,<=50K
699_b, bailey, green,76, jackie howe crescent, glengara village, murgon,3340, nsw,19960416,9882349,<=50K
700_b, michael, goldsworthy,2, forbes street, wdgee street, tarragindi,2604, vic,19540317,3675381,>50K
701_b, max, britten,2, schlam place, gowrie, dungog,5075, wa,19441213,9043323,>50K
702_b, riley, pascoe,86, lexcen avenue, brentwood vlge, south brisbane,7053, sa,19380905,1815088,<=50K
703_b, vendula, forgie-wendt,11, mccabe crescent, parry house, allingham,2484, nsw,19650317,1609478,<=50K
704_b, bethanie, menzies,120, archibald street, krismark, belmont,2287, nsw,19871019,8046929,>50K
705_b, lochlan, weaver,30, carnegie crescent, gantham, wendouree,3197, nsw,19990511,4335106,<=50K
706_b, shanaye, averats,162, benjami n way, ashville, bamawm,3175, qld,19340625,8786773,<=50K
707_b, cambell, coteman,45, norton street, skilbister, coniston,3803, act,19731016,2389212,>50K
708_b, timothy, haythorpe,21, grund p lace, brentwood vlge, blackmans bay,2603, vic,19200714,2476740,<=50K
709_b, olivia, leong,57, naismit hplace, mckail, deer park,3177, nsw,19820831,5649007,<=50K
710_b, ethan, hand,1, lambrigg sitreet, rainmore, sout perth,5075, vic,19411222,3559682,>50K
711_b, jacquline, maliauskas,4, jabanunggaavenue, longpkain, bundanoon,4878, vic,19840808,4094122,>50K
712_b, antn, goode,1, lalor stteet, killara homestead, taree,2195, vic,19081025,3128298,<=50K
713_b, riley, kelley,8185, edmond close, leisure living vlge, mount stuart,2706, sa,19390207,4148621,>50K
714_b, liam, jolly,10, endeavour sreet, pinnacles caravn park, mansfield,7310, qld,19931105,2506329,<=50K
715_b, hayedn, marinos,10, chirnside circuit, allensleigh, success,6560, vic,19720613,6046848,<=50K
716_b, maddison, mahon,62, ellenborlugh street, brentwood vlge, east gordon,2224, qld,19381111,9648098,<=50K
717_b, jayde, glass,15, macarthur avenue, shillelath park, glenella,3200, vic,19161226,9446536,<=50K
718_b, daniel, white,1, albermarke place, summer hill, brierfield,3810, sa,19870703,8258879,<=50K
719_b, georgia, petersen,20, temperley s treet, tieve tara, toowong,3715, qld,19700324,4385775,>50K
720_b, cheree, bowerman,55, tregearc lose, northwood park, st peters,3191, qld,19091213,3770636,<=50K
721_b, alexandra, yiannoulis,159, archdall street, tall ipnes, rowville,3284, vic,19790913,7551259,>50K
722_b, ruby, warrior,5, ironbarkcrescent, margaret river carvn park, penshurst,3075, vic,19550812,5870334,>50K
723_b, laznger, gabrielle,526, delegateqstreet, oak valley, paddington,3910, wa,19800810,2343036,<=50K
724_b, emma, copperstone,5, decima circuit, crwer, avoca north,2166, nsw,19451208,1536837,<=50K
725_b, tiarna, lapienis,47, hunter street, cooralook, ormond,6027, nsw,19971203,5568749,>50K
726_b, indiana, goode,4, galibal street, antanoff ' south, east maitland,3183, vic,19420313,5641889,<=50K
727_b, mackenzie, reid,37, ebdenstreet, unt 2, malabar,2233, vic,19550203,8090155,<=50K
728_b, jazz, campell,9, newbery crescent, cullingaepark, fairlight,3850, qld,19391218,7149087,<=50K
729_b, bailee, vearifng,18, bavin atreet, sun city tourist park, safety beach,6076, nsw,19741208,4201844,>50K
730_b, geogia, simmovnds,16, hurley street, iowana, mittagong,2100, nsw,19230413,5714791,<=50K
731_b, roberta, laing,23, morrison street, budgerebella, flagstaff hill,4573, vic,19690425,5203452,<=50K
732_b, melinda, trent,28, dugdale street, kilwinning, penshurst,4556, qld,19240721,5900609,<=50K
733_b, lily, kradolfer,13, wanganekn vaenue, broughtonbrook, toowoomba,2750, vic,19501111,9815770,<=50K
734_b, jaemo, clatke,119, moondarra street, de cameron, tweedhaeds,3095, vic,19061129,6889594,<=50K
735_b, sara, au,12, boddington crescent, wyseworth rmb 346, naracoorte,5084, qld,19621027,7694727,<=50K
736_b, lachlan, boothroyd,101, elkington street, witsend, waterloo,6085, sk,19600904,5764782,<=50K
737_b, gawthrop, catherine,16, westbury crcuit, black sna ke creek, arundel,3162, qld,19151003,9134417,<=50K
738_b, jessica, winfield,47, fullagar crescent, shopping centre, taylors bay,4031, sa,19761107,2938526,<=50K
739_b, caleb, fitzpagrick,10, laughton stzreet, manor park, thornbury,6258, vic,19040922,3284048,>50K
740_b, lucy, alddrson,4, temperley street, camelot est, rosslea,2159, nsw,19380411,1125271,<=50K
741_b, nicholas, bruinewoud,335, shakespeare rescent, marandyvale, kareela,2577, nsw,19621123,5768862,<=50K
742_b, harry, mason,42, jabanungga avenue, crown reserve, ryde,4490, wa,19650607,8822165,<=50K
743_b, matthw, brock,18, longworth place, never die, oaklands park,2092, nsw,19500905,5036231,<=50K
744_b, james, truman,4, shirra close, red hils, wallsgend,4212, act,19740918,9244854,>50K
745_b, rile, grubvb,377, abercrombie circuit, lapstone, burwood,6338, vic,19040327,2728665,>50K
746_b, andrew, dunsltone,2, hodgson crescent, homevale, nambour,2121, nsw,19230326,6824936,>50K
747_b, bailee, dooley,24, balfour crescent, baybrleze, bowral,3152, vic,19140520,5906249,<=50K
748_b, nikiga, bzeuch,10, boddington crescent, holiday vlge, mcdowall,3020, nsw,19460615,3999407,>50K
749_b, jack, dunnicliff,63, tristania street, legacy vlge, sale,2248, vic,19760618,8513207,<=50K
750_b, julia, webb,86, english court, benachie, south grafton,4740, nsw,19700225,1679591,>50K
751_b, iren, hudyd,41, diggles street, st francis village, park holme,2603, vic,19160630,7026823,<=50K
752_b, isaac, riddell,20, ern florene crescent, villa 147 henry kendall bayside, concor west,5042, nsw,19210805,7044649,>50K
753_b, mcgregor, nikita,1, cooranlga, sherwood ircuit, frankston,3892, sa,19250127,9742298,>50K
754_b, amy, white,27, doyle terrace, tantallon, duncraig,3810, nsw,19340217,3650130,<=50K
755_b, kylie, seppelt,4, tannerip lace, wearmouth, modbury,4883, qld,19251024,3972479,<=50K
756_b, lara, snelling,1, bimbiang crescent, the briar patch, toorak,5049, vic,19610916,8479980,<=50K
757_b, cambell, ryan,23, bradfield xtreet, bolinda vale, brighton,2537, nsw,19700416,7188298,<=50K
758_b, ethan, matsoin,310, bennevis estate, worrall street, albion park rail,3672, qld,19830111,3451352,<=50K
759_b, leo, george,38, langridge street, gree nwood, braidwood,2038, nsw,19631227,2248611,>50K
760_b, connor, toms,22, taggerty street, vivi gani, malvern east,7310, qld,19991026,6008369,>50K
761_b, sarah, mccartnhy,38, nealie place, sunny braes, north ward,4017, qld,19130115,6511805,>50K
762_b, emiily, hingstxon,15, paul coe crescent, hawkesbury road, mooroolbark,2556, sa,19711319,4431563,<=50K
763_b, braedon, pendle,484, naas groad, weeroonq, mount grvaatt,2614, vic,19070815,6759627,<=50K
764_b, mackenzie, boocock,81, tipiloura street, ursulda, budgewoi,7027, nsw,19030720,6436554,>50K
765_b, gillian, pighin,2, hilderstreet, iron bark ridge, cooma,4508, nsw,19990501,6489507,>50K
766_b, finn, baradakis,13, launceston street, ferndale, coolbellup,2323, qld,19281212,1284105,<=50K
767_b, kirra, browne,26, shoalhaven avenue, loormeah park, surry hills,3042, tas,19403407,8221881,<=50K
768_b, samuel, eglinton,17, tanumbirini street, birks harbour, raymond terrace,2176, vic,19690927,2802987,>50K
769_b, emiily, capel,1721, burkitts treet, locn 1025, ascot vale,4053, nsw,19341111,4646376,<=50K
770_b, gianni, jolly,83, glencross stteet, locn 10045, booval,2260, wa,19740903,3966573,>50K
771_b, pace, nguyen,352, marquet retreat, joint co al board, labrador,3064, sa,19670320,2038425,>50K
772_b, jia, fenwicsk,7, churchill way, greenskopes, seven hills,2449, vic,19760830,3991391,<=50K
773_b, alex, webb,92, outtrim avenue, st francis village, paddington,3056, nsw,19700807,5595371,<=50K
774_b, alia, haydock-wilson,6, croton street, kimberley, the ecntrance,3132, nsw,19901212,3171888,<=50K
775_b, danielle, campbell,582, paul coe crescent, ningana, bronte,3156, nsw,19531121,2695021,<=50K
776_b, steinert, jack,61, french street, meadows estate, adamstown,4350, vic,19460712,1716280,<=50K
777_b, jacinta, webb,37, port jackson circuit, nimmitabel motel, maryborough,3500, nsw,19991017,6667933,<=50K
778_b, isaauc, white,15, jarman place, sherwopd, o'sulliva beach,2303, nsw,19460105,4683020,<=50K
779_b, jesdicai, hanna,7, jerrabombera avenue, yaraan, smithifeld,2821, nsw,19800101,6484233,>50K
780_b, william, bobbitt,30, woralu lstreet, jingara, woy woy,2340, nsw,19240413,9731738,>50K
781_b, briley, shedlon,16, ellerston avenue, melaleuca, hamilton,4226, vic,19200327,8538395,<=50K
782_b, jasmine, clarke,11, yampi place, thistjiedoo, noble pzrk,5608, vic,19760322,9579446,<=50K
783_b, kai, mason,37, trimmer place, glenlee, warrane,4123, nsw,19651116,3359595,<=50K
784_b, liam, graniger,63, magrath crescent, brindabella spe cialist centre, mclaren flat,2014, nsw,19690906,9030528,<=50K
785_b, leon, clarke,25, upper green farm, antill xtreet, laverton,2115, sa,19540826,3910047,>50K
786_b, thomas, humphreys,35, mayne street, gullcottzge, the entrance,2000, qld,19880516,3033895,<=50K
787_b, abigail, paterson,2, begaflats, bowenoark, blakehurst,4151, tas,19021218,3213309,<=50K
788_b, zane, dixon,11, bousteadc ircuit, baranbali, redbank plains,4740, nsw,19590328,3307725,<=50K
789_b, hayden, everett,31, molesworth street, horse-shoe bend, boulder,6000, tas,19770116,1369074,>50K
790_b, imogen, biship,10, badimara street, rockvale road, mount eliza,2660, qld,19460109,9681877,<=50K
791_b, samuel, hobson,28, louis lodersstreet, grant patch, naremburn,4005, sa,19270607,5061265,>50K
792_b, imogen, coffey,17, mclaren crescent, kooy ong, ormeau,2782, nsw,19250214,6944252,>50K
793_b, kayl, stanley,378, namatjiar drive, campaspe, pullenvale,5097, tas,19480518,3422844,<=50K
794_b, isabella, reid,42, sherbrooke street, armidale pria vse hospital, tallong,2088, nsw,19101002,2082772,<=50K
795_b, charles, hassall,1, lansellc ircuit, maryldos, riverwood,3630, nsw,19650120,5882376,<=50K
796_b, natassia, horslety,12, tanumbirini street, alabama, numeralla,4573, vic,19721029,9492580,>50K
797_b, anan, reid,19, morant circuit, grammar dchool, south turramurra,2040, vic,19960111,2799521,>50K
798_b, jarrod, manson,2, dalgleis close, caravn park, mypolonga,3182, qld,19160808,9103733,>50K
799_b, tayla, iovino,15, seddon place, civic centre, millers point,2763, nsw,19560823,9282697,>50K
800_b, patrick, green,88, kelsall place, killarney east, rose bay,5108, nsw,19151112,5843206,>50K
801_b, emmerson, maziakowski,58, irvine street, loughmore, nunawading,4211, qld,19400316,1807259,>50K
802_b, camerln, dolejs,17, medley street, merrangbauer park, prospect,4812, sa,19250828,8585871,<=50K
803_b, tynan, ryan,17, darwinia terrace, swinton, acacia ridge,4241, nsw,19510905,4210506,<=50K
804_b, benjamin, goldsworthy,2, forbes treet, wdgee otreet, tarragindi,2606, vic,19540317,6447881,<=50K
805_b, ne, donaldson,12, callabonn a street, linton, port lincoln,3213, vic,19170225,3467256,<=50K
806_b, beloma, griersn,27, priddle street, green lagoon, christies beach,3152, vic,19310623,5872915,>50K
807_b, harrison, stanley,69, macaliste crescent, applewoods, thornlie,5063, qld,19871206,4461675,<=50K
808_b, joshua, golden,22, mcintoshusreet, ra23 f102, noble park,2753, sa,19940329,1150948,>50K
809_b, stephanie, george,50, mccullocn street, ardrossan, berwick,2226, qld,19691102,3352838,<=50K
810_b, joshua, george,24, rose scottcircuit, ponderossa, goonellbaah,2464, nsw,19250202,9620943,<=50K
811_b, matisse, kromwyk,14, charterisville avenue, phillip lodge, toowoomba,2880, nsw,19190122,1739567,>50K
812_b, alicia, clasrke,72, rowethorpe, fitchett street, whaaln,2643, nsw,19811201,4620958,<=50K
813_b, nicholas, jehvey,59, bogan place, hoepview, bundaberg,2404, nsw,19921231,4030459,>50K
814_b, harley, coleman,4, pridhamstreet, merrydsle, broome,2528, wa,19670119,3924027,<=50K
815_b, emiily, scheel,12, cuscaden cfrescent, hopeview, jamboree neights,4816, vic,19521013,4479715,<=50K
816_b, oliver, von host,75, pattinson crescent, school h ouse, hoppers crossing,3311, vic,19080425,8000122,<=50K
817_b, jaiden, ferris,2, pandanus street, merri bjaks, coffs harbour,4067, vic,19571204,1859065,<=50K
818_b, corey, godfrey,74, sturt avenue, cox cour t hostel, rapid creek,3976, wa,19880613,7156436,>50K
819_b, aliza, lloydd-wight,42, port jackson circuit, grnnyjflt, brusbane,3078, qld,19800509,8844981,<=50K
820_b, cameron, shepherd,91, mckinlay street, pindara medcial centre, bonnyrigg,2075, nsw,19690127,6756218,<=50K
821_b, alessandra, eyles,14, loureiro street, rowethorpe, illabo,2014, nsw,19210630,7014176,<=50K
822_b, michael, clarke,37, mcintyre street, sherwood, maryborough,3113, wa,19240223,1884618,<=50K
823_b, jacob, siviour,12, dobbieplace, brentwood vlge, gundagai,2839, qld,19160602,6864430,<=50K
824_b, jett, mendrin,27, ainsworth street, colooli village, bassenedan,3777, nsw,19050414,4009853,>50K
825_b, irene, morriso n,16, maitlanrd tsreet, the mall, burleigh heads,4077, vic,19650804,9676251,<=50K
